review_decision,review_instruction,review_notes,reviewed_by,canonical_name,submission_url_override,pricing,lang,classification,candidate_import_recommendation,url,domain,source_files,source_locations,registry_target_ids,registry_submit_urls,occurrence_count
reject_duplicate,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,drafted from read-only evidence suggestion; confidence: high; normalized URL duplicates an existing registry submit URL; evidence: normalized URL duplicates registry submit URL; payment/pricing signal found; login/register signal found; CAPTCHA signal found; submit/add/list/publish button text signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found; same-domain variant must not use generic approved,read_only_evidence,findmyaitool.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://findmyaitool.com/submit,findmyaitool.com,repo-external-links.csv,repo-external-links.csv:row 161:url,find-my-ai-tool,https://findmyaitool.com/submit-tool,1
,verify_directory_fit_before_approval,,,finduslocal.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.finduslocal.com/,finduslocal.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 182:url; directory-submissions-external-links.md:184,,,2
reject_not_submit,verify_submit_form_before_approval,drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; submit/add/list/publish button text signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found; HTTP 404,read_only_evidence,firsto.co,,unknown,unknown,missing_domain,review_submit_url,https://firsto.co/submit,firsto.co,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 60:url; directory-submissions-external-links.md:62,,,2
,verify_directory_fit_before_approval,,,fitlivingeats.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.fitlivingeats.com/7-easy-everyday-gluten-free-swaps,fitlivingeats.com,repo-external-links.csv,repo-external-links.csv:row 386:url,,,1
,verify_directory_fit_before_approval,,,fitlivingeats.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.fitlivingeats.com/a-festive-holiday-sangria-recipe-tips-for-a-healthier-cocktail,fitlivingeats.com,repo-external-links.csv,repo-external-links.csv:row 387:url,,,1
,verify_directory_fit_before_approval,,,fitlivingeats.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.fitlivingeats.com/how-to-make-homemade-oat-milk,fitlivingeats.com,repo-external-links.csv,repo-external-links.csv:row 388:url,,,1
,verify_directory_fit_before_approval,,,fitlivingeats.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.fitlivingeats.com/how-to-make-juice-without-a-juicer-3-green-juice-recipes,fitlivingeats.com,repo-external-links.csv,repo-external-links.csv:row 389:url,,,1
,verify_directory_fit_before_approval,,,fitlivingeats.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.fitlivingeats.com/qa-founders-motion-matcha-one-go-energy-boosters,fitlivingeats.com,repo-external-links.csv,repo-external-links.csv:row 390:url,,,1
reject_not_submit,verify_directory_fit_before_approval,"drafted from read-only evidence suggestion; confidence: high; no submit path, submit button, or form signal found",read_only_evidence,fitprofessionals.net,,unknown,unknown,missing_domain,needs_manual_review,https://fitprofessionals.net/,fitprofessionals.net,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 61:url; directory-submissions-external-links.md:63,,,2
,verify_directory_fit_before_approval,,,fivereasonssports.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.fivereasonssports.com/news/ultimate-miami-heat-fan-travel-guide-tickets-hotels-and-local-hotspots,fivereasonssports.com,repo-external-links.csv,repo-external-links.csv:row 391:url,,,1
reject_auth_required,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: login/register signal found; 2 form(s), 10 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; same-domain variant must not use generic approved",read_only_evidence,fivetaco.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://fivetaco.com/,fivetaco.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 62:url; directory-submissions-external-links.md:64,fivetaco,https://fivetaco.com/submit,2
,verify_directory_fit_before_approval,,,flickr.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.flickr.com/,flickr.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 183:url; directory-submissions-external-links.md:185,,,2
,verify_directory_fit_before_approval,,,flokii.com,,unknown,unknown,missing_domain,needs_manual_review,https://flokii.com/users/view/58762,flokii.com,repo-external-links.csv,repo-external-links.csv:row 162:url,,,1
,verify_directory_fit_before_approval,,,folkd.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.folkd.com/,folkd.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 184:url; directory-submissions-external-links.md:186,,,2
,verify_directory_fit_before_approval,,,forum.epicbrowser.com,,unknown,unknown,missing_domain,needs_manual_review,https://forum.epicbrowser.com/profile.php?id=78821,forum.epicbrowser.com,repo-external-links.csv,repo-external-links.csv:row 164:url,,,1
,verify_directory_fit_before_approval,,,forum.gekko.wizb.it,,unknown,unknown,missing_domain,needs_manual_review,https://forum.gekko.wizb.it/user-14910.html,forum.gekko.wizb.it,repo-external-links.csv,repo-external-links.csv:row 165:url,,,1
,verify_directory_fit_before_approval,,,forum.padowan.dk,,unknown,unknown,missing_domain,needs_manual_review,https://forum.padowan.dk/profile.php?id=33438,forum.padowan.dk,repo-external-links.csv,repo-external-links.csv:row 166:url,,,1
,verify_directory_fit_before_approval,,,forums.digitalpoint.com,,unknown,unknown,missing_domain,needs_manual_review,https://forums.digitalpoint.com/,forums.digitalpoint.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 63:url; directory-submissions-external-links.md:65,,,2
,verify_directory_fit_before_approval,,,forums.maxperformanceinc.com,,unknown,unknown,missing_domain,needs_manual_review,https://forums.maxperformanceinc.com/forums/member.php?u=202517,forums.maxperformanceinc.com,repo-external-links.csv,repo-external-links.csv:row 167:url,,,1
,verify_directory_fit_before_approval,,,freeindex.co.uk,,unknown,unknown,missing_domain,needs_manual_review,https://www.freeindex.co.uk/,freeindex.co.uk,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 185:url; directory-submissions-external-links.md:187,,,2
,verify_directory_fit_before_approval,,,freesound.org,,unknown,unknown,missing_domain,needs_manual_review,https://freesound.org/people/florianreichelt/sounds/440601,freesound.org,repo-external-links.csv,repo-external-links.csv:row 171:url,,,1
reject_paid,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,"drafted from read-only evidence suggestion; confidence: high; payment/pricing signal appears on a submit/listing surface; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 2 input/select/textarea fields; submit/add/list/publish button text signal found; URL path looks like a submission endpoint; directory/listing marketplace text signal found; same-domain variant must not use generic approved",read_only_evidence,futurepedia.io,,paid,unknown,domain_in_registry_only,review_submit_url,https://www.futurepedia.io/submit-tool,futurepedia.io,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 186:url; directory-submissions-external-links.md:188,futurepedia,https://www.futurepedia.io/basic,2
reject_not_submit,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,drafted from read-only evidence suggestion; confidence: high; same-domain candidate URL does not contain an explicit submission path; existing registry submit URL should remain canonical unless manual review finds a distinct submit endpoint at this exact URL; evidence: CAPTCHA signal found; HTTP 403; same-domain variant must not use generic approved,read_only_evidence,g2.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://www.g2.com/discussions/what-is-ultipro-system,g2.com,repo-external-links.csv,repo-external-links.csv:row 398:url,g2-com,https://www.g2.com/products/new,1
reject_auth_required,verify_submit_form_before_approval,drafted from read-only evidence suggestion; confidence: high; CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; HTTP 403,read_only_evidence,getapp.com,,unknown,unknown,missing_domain,review_submit_url,https://www.getapp.com/vendors,getapp.com,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 188:url; directory-submissions-external-links.md:190,,,2
,verify_submit_form_before_approval,,,getbyte.co,,unknown,unknown,missing_domain,review_submit_url,https://getbyte.co/submit,getbyte.co,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 64:url; directory-submissions-external-links.md:66,,,2
,verify_directory_fit_before_approval,,,ghost.org,,unknown,unknown,missing_domain,needs_manual_review,https://ghost.org/,ghost.org,directory-submissions-external-links.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 65:url; directory-submissions-external-links.md:67,,,2
,verify_directory_fit_before_approval,,,ginjfo.com,,unknown,unknown,missing_domain,needs_manual_review,https://www.ginjfo.com/actualites/logiciels/jeux-video-logiciels/les-sims-4-fetent-leur-25e-anniversaire-avec-du-nouveau-contenu-massif-20250227,ginjfo.com,repo-external-links.csv,repo-external-links.csv:row 400:url,,,1
reject_auth_required,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,"drafted from read-only evidence suggestion; confidence: high; login/register or OAuth signal found; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 5 form(s), 14 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; same-domain variant must not use generic approved",read_only_evidence,github.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://github.com/,github.com,91wink-seo-resource-directory-domains.json; 91wink-seo-resource-directory.json; directory-submissions-external-links.csv; directory-submissions-external-links.md,91wink-seo-resource-directory-domains.json:json:[57].domain; 91wink-seo-resource-directory.json:json:results[46].externalLinks[1].domain; directory-submissions-external-links.csv:row 66:url; directory-submissions-external-links.md:68,github-com; best-app; github-com-github-com-ljinkai-weekly-issues; dev-resources; github-com-github-com-ruanyf-weekly-issues,https://github.com/1c7/chinese-independent-developer/issues; https://github.com/hzlzh/Best-App/issues; https://github.com/ljinkai/weekly/issues; https://github.com/marcelscruz/dev-resources; https://github.com/ruanyf/weekly/issues,4
reject_not_submit,use_approved_domain_variant_only_if_this_is_a_distinct_valid_submit_url,"drafted from read-only evidence suggestion; confidence: high; HTTP 404 indicates the candidate URL is not a live submit endpoint; evidence: payment/pricing signal found; login/register signal found; CAPTCHA signal found; 5 form(s), 27 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found; HTTP 404; same-domain variant must not use generic approved",read_only_evidence,github.com,,unknown,unknown,domain_in_registry_only,review_submit_url,https://github.com/$%7Btarget.repo%7D/issues/new?body=%24%7BencodeURIComponent%28body&title=%24%7BencodeURIComponent%28title%29%7D,github.com,repo-external-links.csv,repo-external-links.csv:row 176:url,github-com; best-app; github-com-github-com-ljinkai-weekly-issues; dev-resources; github-com-github-com-ruanyf-weekly-issues,https://github.com/1c7/chinese-independent-developer/issues; https://github.com/hzlzh/Best-App/issues; https://github.com/ljinkai/weekly/issues; https://github.com/marcelscruz/dev-resources; https://github.com/ruanyf/weekly/issues,1
