batch_id,batch_order,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,canonical_name,pricing,lang,classification,candidate_import_recommendation,url,domain,occurrence_count,source_files,source_locations,registry_target_ids,registry_submit_urls
p2-recheck-003,163,P2,26,289,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,global21.oceansconference.org,unknown,unknown,missing_domain,needs_manual_review,https://global21.oceansconference.org/2019/04/01/join-5000-ocean-technology-experts-at-ocean-business,global21.oceansconference.org,1,resources/backlink-resources.json,resources/backlink-resources.json:1577,,
p2-recheck-003,164,P2,26,290,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,godchild.keenspot.com,unknown,unknown,missing_domain,needs_manual_review,http://godchild.keenspot.com/comic/chapter-3-page-05,godchild.keenspot.com,1,resources/backlink-resources.json,resources/backlink-resources.json:763,,
p2-recheck-003,165,P2,26,291,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,godchild.keenspot.com,unknown,unknown,missing_domain,needs_manual_review,http://godchild.keenspot.com/comic/evolution-of-maggie,godchild.keenspot.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1544,,
p2-recheck-003,166,P2,26,296,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,greenerideal.com,unknown,unknown,missing_domain,needs_manual_review,https://greenerideal.com/wellness/disconnect-to-reconnect-connecting-with-nature-in-the-digital-age,greenerideal.com,1,resources/backlink-resources.json,resources/backlink-resources.json:378,,
p2-recheck-003,167,P2,26,299,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,happyhealthymama.com,unknown,unknown,missing_domain,needs_manual_review,https://happyhealthymama.com/air-fryer-apples-healthy.html,happyhealthymama.com,1,resources/backlink-resources.json,resources/backlink-resources.json:565,,
p2-recheck-003,168,P2,26,300,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,happyhourprojects.com,unknown,unknown,missing_domain,needs_manual_review,https://happyhourprojects.com/snake-bracelet,happyhourprojects.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1610,,
p2-recheck-003,169,P2,26,302,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,help.lametric.com,unknown,unknown,missing_domain,needs_manual_review,https://help.lametric.com/support/discussions/topics/6000067542,help.lametric.com,1,resources/backlink-resources.json,resources/backlink-resources.json:543,,
p2-recheck-003,170,P2,26,315,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,iotwreport.com,unknown,unknown,missing_domain,needs_manual_review,https://iotwreport.com/letitia-james-indicted-for-banking-fraud,iotwreport.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2424,,
p2-recheck-003,171,P2,26,317,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,itsfilmedthere.com,unknown,unknown,missing_domain,needs_manual_review,https://www.itsfilmedthere.com/2019/01/whats-happening.html,itsfilmedthere.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2094,,
p2-recheck-003,172,P2,26,318,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,jilliancyork.com,unknown,unknown,missing_domain,needs_manual_review,https://jilliancyork.com/2010/02/20/on-memorability,jilliancyork.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1445,,
p2-recheck-003,173,P2,26,320,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,joaniesimon.com,unknown,unknown,missing_domain,needs_manual_review,https://joaniesimon.com/94f737822923f4567e1a7ce9681e5b9a-2,joaniesimon.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1357,,
p2-recheck-003,174,P2,26,321,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,joaniesimon.com,unknown,unknown,missing_domain,needs_manual_review,https://joaniesimon.com/grilled-lemon-garlic-potato-kabobs/grilled-potato-kabobs-with-lemon-and-garlic,joaniesimon.com,1,resources/backlink-resources.json,resources/backlink-resources.json:191,,
p2-recheck-003,175,P2,26,322,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,jobs.hyperisland.com,unknown,unknown,missing_domain,needs_manual_review,https://jobs.hyperisland.com/company/georgiana-al-usa,jobs.hyperisland.com,1,resources/backlink-resources.json,resources/backlink-resources.json:81,,
p2-recheck-003,176,P2,26,323,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,jonnegroni.com,unknown,unknown,missing_domain,needs_manual_review,https://jonnegroni.com/2017/11/20/cinemaholics-review-justice-league-punisher,jonnegroni.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1511,,
p2-recheck-003,177,P2,26,327,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,kcn.ne.jp,unknown,unknown,missing_domain,needs_manual_review,http://www.kcn.ne.jp/~gorosan/cgi-bin/diarypro/diary.cgi?mode=comment&no=97,kcn.ne.jp,1,resources/backlink-resources.json,resources/backlink-resources.json:1687,,
p2-recheck-003,178,P2,26,328,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,kt.rim.or.jp,unknown,unknown,missing_domain,needs_manual_review,http://www.kt.rim.or.jp/~youie/cgi-bin/nanmeri/nanmeri.cgi?mode=comment&no=224,kt.rim.or.jp,1,resources/backlink-resources.json,resources/backlink-resources.json:598,,
p2-recheck-003,179,P2,26,329,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,kt.rim.or.jp,unknown,unknown,missing_domain,needs_manual_review,http://www.kt.rim.or.jp/~youie/cgi-bin/nanmeri/nanmeri.cgi?mode=comment&no=239,kt.rim.or.jp,1,resources/backlink-resources.json,resources/backlink-resources.json:1588,,
p2-recheck-003,180,P2,26,330,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,labsk.net,unknown,unknown,missing_domain,needs_manual_review,https://labsk.net/index.php?action=profile%3Bu%3D50620,labsk.net,1,resources/backlink-resources.json,resources/backlink-resources.json:1291,,
p2-recheck-003,181,P2,26,334,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,learnalanguage.com,unknown,unknown,missing_domain,needs_manual_review,https://www.learnalanguage.com/blog/italian-greetings-how-are-you-in-italian,learnalanguage.com,1,resources/backlink-resources.json,resources/backlink-resources.json:455,,
p2-recheck-003,182,P2,26,335,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,lilistravelplans.com,unknown,unknown,missing_domain,needs_manual_review,https://www.lilistravelplans.com/best-time-to-visit-tanzania,lilistravelplans.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1874,,
p2-recheck-003,183,P2,26,336,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,lilistravelplans.com,unknown,unknown,missing_domain,needs_manual_review,https://www.lilistravelplans.com/chemka-hot-springs-moshi-tanzania,lilistravelplans.com,1,resources/backlink-resources.json,resources/backlink-resources.json:686,,
p2-recheck-003,184,P2,26,337,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,lilistravelplans.com,unknown,unknown,missing_domain,needs_manual_review,https://www.lilistravelplans.com/materuni-waterfall-moshi-tanzania,lilistravelplans.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2028,,
p2-recheck-003,185,P2,26,342,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,loveandmarriageblog.com,unknown,unknown,missing_domain,needs_manual_review,https://loveandmarriageblog.com/beach-water-cocktail,loveandmarriageblog.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2017,,
p2-recheck-003,186,P2,26,343,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,lovestrategies.com,unknown,unknown,missing_domain,needs_manual_review,https://lovestrategies.com/are-you-a-walking-red-flag-7-habits-that-might-be-sabotaging-your-love-life,lovestrategies.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1093,,
p2-recheck-003,187,P2,26,344,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,lovestrategies.com,unknown,unknown,missing_domain,needs_manual_review,https://lovestrategies.com/types-of-guys-who-stay-single,lovestrategies.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2039,,
p2-recheck-003,188,P2,26,345,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,madrimasd.org,unknown,unknown,missing_domain,needs_manual_review,https://www.madrimasd.org/blogs/astrofisica/2022/05/20/134942,madrimasd.org,1,resources/backlink-resources.json,resources/backlink-resources.json:1951,,
p2-recheck-003,189,P2,26,346,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,madrimasd.org,unknown,unknown,missing_domain,needs_manual_review,https://www.madrimasd.org/blogs/matematicas/2024/02/11/150483,madrimasd.org,1,resources/backlink-resources.json,resources/backlink-resources.json:213,,
p2-recheck-003,190,P2,26,347,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,mae.gov.bi,unknown,unknown,missing_domain,needs_manual_review,https://www.mae.gov.bi/en/an-audience-with-the-iom-head-of-the-mission-in-burundi,mae.gov.bi,1,resources/backlink-resources.json,resources/backlink-resources.json:1654,,
p2-recheck-003,191,P2,26,348,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,mae.gov.bi,unknown,unknown,missing_domain,needs_manual_review,https://www.mae.gov.bi/en/vacancy-announcement,mae.gov.bi,1,resources/backlink-resources.json,resources/backlink-resources.json:631,,
p2-recheck-003,192,P2,26,353,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,makeupsavvy.co.uk,unknown,unknown,missing_domain,needs_manual_review,https://www.makeupsavvy.co.uk/2019/12/best-budget-concealers-for-pale-skin-2019.html,makeupsavvy.co.uk,1,resources/backlink-resources.json,resources/backlink-resources.json:1753,,
p2-recheck-003,193,P2,26,354,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,mangoandsalt.com,unknown,unknown,missing_domain,needs_manual_review,https://www.mangoandsalt.com/2023/05/04/galgos-podencos-tout-savoir-adoption-levriers-despagne,mangoandsalt.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2347,,
p2-recheck-003,194,P2,26,355,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,mangoandsalt.com,unknown,unknown,missing_domain,needs_manual_review,https://www.mangoandsalt.com/2024/07/11/collection-de-chaussures-barefoot-avis-conseils-2,mangoandsalt.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2127,,
